obcina,regija,leto,stopnja.izobrazbe,stevilo.brezposelnih,vrsta.place,povprecna.placa
MENGEŠ,Osrednjeslovenska,2017,"izobraževanje prve, druge, tretje stopnje",54,neto,955.72
MENGEŠ,Osrednjeslovenska,2018,"izobraževanje prve, druge, tretje stopnje",38,bruto,1485.76
MENGEŠ,Osrednjeslovenska,2018,"izobraževanje prve, druge, tretje stopnje",38,neto,979.7
MENGEŠ,Osrednjeslovenska,2019,"izobraževanje prve, druge, tretje stopnje",32,bruto,1542.5
MENGEŠ,Osrednjeslovenska,2019,"izobraževanje prve, druge, tretje stopnje",32,neto,1013.56
MENGEŠ,Osrednjeslovenska,2020,"izobraževanje prve, druge, tretje stopnje",41,bruto,1610.59
MENGEŠ,Osrednjeslovenska,2020,"izobraževanje prve, druge, tretje stopnje",41,neto,1066.56
MENGEŠ,Osrednjeslovenska,2017,Skupaj,288,bruto,1442.15
MENGEŠ,Osrednjeslovenska,2017,Skupaj,288,neto,955.72
MENGEŠ,Osrednjeslovenska,2018,Skupaj,252,bruto,1485.76
MENGEŠ,Osrednjeslovenska,2018,Skupaj,252,neto,979.7
MENGEŠ,Osrednjeslovenska,2019,Skupaj,242,bruto,1542.5
MENGEŠ,Osrednjeslovenska,2019,Skupaj,242,neto,1013.56
MENGEŠ,Osrednjeslovenska,2020,Skupaj,239,bruto,1610.59
MENGEŠ,Osrednjeslovenska,2020,Skupaj,239,neto,1066.56
METLIKA,Jugovzhodna Slovenija,2017,OŠ ali manj,232,bruto,1314.43
METLIKA,Jugovzhodna Slovenija,2017,OŠ ali manj,232,neto,886.53
METLIKA,Jugovzhodna Slovenija,2018,OŠ ali manj,220,bruto,1364.35
METLIKA,Jugovzhodna Slovenija,2018,OŠ ali manj,220,neto,914.95
METLIKA,Jugovzhodna Slovenija,2019,OŠ ali manj,232,bruto,1430.83
METLIKA,Jugovzhodna Slovenija,2019,OŠ ali manj,232,neto,950.63
METLIKA,Jugovzhodna Slovenija,2020,OŠ ali manj,216,bruto,1525.31
METLIKA,Jugovzhodna Slovenija,2020,OŠ ali manj,216,neto,1017.53
METLIKA,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,128,bruto,1314.43
METLIKA,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,128,neto,886.53
METLIKA,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,115,bruto,1364.35
METLIKA,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,115,neto,914.95
METLIKA,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,101,bruto,1430.83
METLIKA,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,101,neto,950.63
METLIKA,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,103,bruto,1525.31
METLIKA,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,103,neto,1017.53
METLIKA,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",115,bruto,1314.43
METLIKA,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",115,neto,886.53
METLIKA,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",92,bruto,1364.35
METLIKA,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",92,neto,914.95
METLIKA,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",82,bruto,1430.83
METLIKA,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",82,neto,950.63
METLIKA,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",79,bruto,1525.31
METLIKA,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",79,neto,1017.53
METLIKA,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",61,bruto,1314.43
METLIKA,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",61,neto,886.53
METLIKA,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",53,bruto,1364.35
METLIKA,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",53,neto,914.95
METLIKA,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",47,bruto,1430.83
METLIKA,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",47,neto,950.63
METLIKA,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",37,bruto,1525.31
METLIKA,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",37,neto,1017.53
METLIKA,Jugovzhodna Slovenija,2017,Skupaj,536,bruto,1314.43
METLIKA,Jugovzhodna Slovenija,2017,Skupaj,536,neto,886.53
METLIKA,Jugovzhodna Slovenija,2018,Skupaj,480,bruto,1364.35
METLIKA,Jugovzhodna Slovenija,2018,Skupaj,480,neto,914.95
METLIKA,Jugovzhodna Slovenija,2019,Skupaj,462,bruto,1430.83
METLIKA,Jugovzhodna Slovenija,2019,Skupaj,462,neto,950.63
METLIKA,Jugovzhodna Slovenija,2020,Skupaj,435,bruto,1525.31
METLIKA,Jugovzhodna Slovenija,2020,Skupaj,435,neto,1017.53
MEŽICA,Koroška,2017,OŠ ali manj,34,bruto,1662.53
MEŽICA,Koroška,2017,OŠ ali manj,34,neto,1083.74
MEŽICA,Koroška,2018,OŠ ali manj,30,bruto,1748.28
MEŽICA,Koroška,2018,OŠ ali manj,30,neto,1143.36
MEŽICA,Koroška,2019,OŠ ali manj,24,bruto,1829.93
MEŽICA,Koroška,2019,OŠ ali manj,24,neto,1195.89
MEŽICA,Koroška,2020,OŠ ali manj,32,bruto,1811.47
MEŽICA,Koroška,2020,OŠ ali manj,32,neto,1191.15
MEŽICA,Koroška,2017,srednje poklicno izobraževanje,28,bruto,1662.53
MEŽICA,Koroška,2017,srednje poklicno izobraževanje,28,neto,1083.74
MEŽICA,Koroška,2018,srednje poklicno izobraževanje,27,bruto,1748.28
MEŽICA,Koroška,2018,srednje poklicno izobraževanje,27,neto,1143.36
MEŽICA,Koroška,2019,srednje poklicno izobraževanje,25,bruto,1829.93
MEŽICA,Koroška,2019,srednje poklicno izobraževanje,25,neto,1195.89
MEŽICA,Koroška,2020,srednje poklicno izobraževanje,42,bruto,1811.47
MEŽICA,Koroška,2020,srednje poklicno izobraževanje,42,neto,1191.15
MEŽICA,Koroška,2017,"strokovno, splošno izobraževanje",45,bruto,1662.53
MEŽICA,Koroška,2017,"strokovno, splošno izobraževanje",45,neto,1083.74
MEŽICA,Koroška,2018,"strokovno, splošno izobraževanje",31,bruto,1748.28
MEŽICA,Koroška,2018,"strokovno, splošno izobraževanje",31,neto,1143.36
MEŽICA,Koroška,2019,"strokovno, splošno izobraževanje",31,bruto,1829.93
MEŽICA,Koroška,2019,"strokovno, splošno izobraževanje",31,neto,1195.89
MEŽICA,Koroška,2020,"strokovno, splošno izobraževanje",30,bruto,1811.47
MEŽICA,Koroška,2020,"strokovno, splošno izobraževanje",30,neto,1191.15
MEŽICA,Koroška,2017,"izobraževanje prve, druge, tretje stopnje",30,bruto,1662.53
MEŽICA,Koroška,2017,"izobraževanje prve, druge, tretje stopnje",30,neto,1083.74
MEŽICA,Koroška,2018,"izobraževanje prve, druge, tretje stopnje",19,bruto,1748.28
MEŽICA,Koroška,2018,"izobraževanje prve, druge, tretje stopnje",19,neto,1143.36
MEŽICA,Koroška,2019,"izobraževanje prve, druge, tretje stopnje",14,bruto,1829.93
MEŽICA,Koroška,2019,"izobraževanje prve, druge, tretje stopnje",14,neto,1195.89
MEŽICA,Koroška,2020,"izobraževanje prve, druge, tretje stopnje",17,bruto,1811.47
MEŽICA,Koroška,2020,"izobraževanje prve, druge, tretje stopnje",17,neto,1191.15
MEŽICA,Koroška,2017,Skupaj,137,bruto,1662.53
MEŽICA,Koroška,2017,Skupaj,137,neto,1083.74
MEŽICA,Koroška,2018,Skupaj,107,bruto,1748.28
MEŽICA,Koroška,2018,Skupaj,107,neto,1143.36
MEŽICA,Koroška,2019,Skupaj,94,bruto,1829.93
MEŽICA,Koroška,2019,Skupaj,94,neto,1195.89
MEŽICA,Koroška,2020,Skupaj,121,bruto,1811.47
MEŽICA,Koroška,2020,Skupaj,121,neto,1191.15
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2017,OŠ ali manj,82,bruto,1262.9
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2017,OŠ ali manj,82,neto,856.16
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2018,OŠ ali manj,68,bruto,1306.82
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2018,OŠ ali manj,68,neto,880.51
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2019,OŠ ali manj,65,bruto,1383.05
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2019,OŠ ali manj,65,neto,923.51
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2020,OŠ ali manj,73,bruto,1448.13
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2020,OŠ ali manj,73,neto,970.5
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2017,srednje poklicno izobraževanje,94,bruto,1262.9
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2017,srednje poklicno izobraževanje,94,neto,856.16
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2018,srednje poklicno izobraževanje,89,bruto,1306.82
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2018,srednje poklicno izobraževanje,89,neto,880.51
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2019,srednje poklicno izobraževanje,83,bruto,1383.05
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2019,srednje poklicno izobraževanje,83,neto,923.51
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2020,srednje poklicno izobraževanje,86,bruto,1448.13
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2020,srednje poklicno izobraževanje,86,neto,970.5
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2017,"strokovno, splošno izobraževanje",109,bruto,1262.9
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2017,"strokovno, splošno izobraževanje",109,neto,856.16
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2018,"strokovno, splošno izobraževanje",93,bruto,1306.82
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2018,"strokovno, splošno izobraževanje",93,neto,880.51
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2019,"strokovno, splošno izobraževanje",99,bruto,1383.05
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2019,"strokovno, splošno izobraževanje",99,neto,923.51
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2020,"strokovno, splošno izobraževanje",66,bruto,1448.13
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2020,"strokovno, splošno izobraževanje",66,neto,970.5
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2017,"izobraževanje prve, druge, tretje stopnje",72,bruto,1262.9
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2017,"izobraževanje prve, druge, tretje stopnje",72,neto,856.16
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2018,"izobraževanje prve, druge, tretje stopnje",39,bruto,1306.82
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2018,"izobraževanje prve, druge, tretje stopnje",39,neto,880.51
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2019,"izobraževanje prve, druge, tretje stopnje",47,bruto,1383.05
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2019,"izobraževanje prve, druge, tretje stopnje",47,neto,923.51
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2020,"izobraževanje prve, druge, tretje stopnje",43,bruto,1448.13
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2020,"izobraževanje prve, druge, tretje stopnje",43,neto,970.5
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2017,Skupaj,357,bruto,1262.9
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2017,Skupaj,357,neto,856.16
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2018,Skupaj,289,bruto,1306.82
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2018,Skupaj,289,neto,880.51
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2019,Skupaj,294,bruto,1383.05
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2019,Skupaj,294,neto,923.51
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2020,Skupaj,268,bruto,1448.13
MIKLAVŽ NA DRAVSKEM POLJU,Podravska,2020,Skupaj,268,neto,970.5
MIREN - KOSTANJEVICA,Goriška,2017,OŠ ali manj,47,bruto,1455.98
MIREN - KOSTANJEVICA,Goriška,2017,OŠ ali manj,47,neto,966.9
MIREN - KOSTANJEVICA,Goriška,2018,OŠ ali manj,32,bruto,1513.35
MIREN - KOSTANJEVICA,Goriška,2018,OŠ ali manj,32,neto,996.93
MIREN - KOSTANJEVICA,Goriška,2019,OŠ ali manj,36,bruto,1562.23
MIREN - KOSTANJEVICA,Goriška,2019,OŠ ali manj,36,neto,1020.76
MIREN - KOSTANJEVICA,Goriška,2020,OŠ ali manj,21,bruto,1564.94
MIREN - KOSTANJEVICA,Goriška,2020,OŠ ali manj,21,neto,1036.52
MIREN - KOSTANJEVICA,Goriška,2017,srednje poklicno izobraževanje,42,bruto,1455.98
MIREN - KOSTANJEVICA,Goriška,2017,srednje poklicno izobraževanje,42,neto,966.9
MIREN - KOSTANJEVICA,Goriška,2018,srednje poklicno izobraževanje,26,bruto,1513.35
MIREN - KOSTANJEVICA,Goriška,2018,srednje poklicno izobraževanje,26,neto,996.93
MIREN - KOSTANJEVICA,Goriška,2019,srednje poklicno izobraževanje,24,bruto,1562.23
MIREN - KOSTANJEVICA,Goriška,2019,srednje poklicno izobraževanje,24,neto,1020.76
MIREN - KOSTANJEVICA,Goriška,2020,srednje poklicno izobraževanje,20,bruto,1564.94
MIREN - KOSTANJEVICA,Goriška,2020,srednje poklicno izobraževanje,20,neto,1036.52
MIREN - KOSTANJEVICA,Goriška,2017,"strokovno, splošno izobraževanje",44,bruto,1455.98
MIREN - KOSTANJEVICA,Goriška,2017,"strokovno, splošno izobraževanje",44,neto,966.9
MIREN - KOSTANJEVICA,Goriška,2018,"strokovno, splošno izobraževanje",33,bruto,1513.35
MIREN - KOSTANJEVICA,Goriška,2018,"strokovno, splošno izobraževanje",33,neto,996.93
MIREN - KOSTANJEVICA,Goriška,2019,"strokovno, splošno izobraževanje",26,bruto,1562.23
MIREN - KOSTANJEVICA,Goriška,2019,"strokovno, splošno izobraževanje",26,neto,1020.76
MIREN - KOSTANJEVICA,Goriška,2020,"strokovno, splošno izobraževanje",26,bruto,1564.94
MIREN - KOSTANJEVICA,Goriška,2020,"strokovno, splošno izobraževanje",26,neto,1036.52
MIREN - KOSTANJEVICA,Goriška,2017,"izobraževanje prve, druge, tretje stopnje",36,bruto,1455.98
MIREN - KOSTANJEVICA,Goriška,2017,"izobraževanje prve, druge, tretje stopnje",36,neto,966.9
MIREN - KOSTANJEVICA,Goriška,2018,"izobraževanje prve, druge, tretje stopnje",24,bruto,1513.35
MIREN - KOSTANJEVICA,Goriška,2018,"izobraževanje prve, druge, tretje stopnje",24,neto,996.93
MIREN - KOSTANJEVICA,Goriška,2019,"izobraževanje prve, druge, tretje stopnje",21,bruto,1562.23
MIREN - KOSTANJEVICA,Goriška,2019,"izobraževanje prve, druge, tretje stopnje",21,neto,1020.76
MIREN - KOSTANJEVICA,Goriška,2020,"izobraževanje prve, druge, tretje stopnje",27,bruto,1564.94
MIREN - KOSTANJEVICA,Goriška,2020,"izobraževanje prve, druge, tretje stopnje",27,neto,1036.52
MIREN - KOSTANJEVICA,Goriška,2017,Skupaj,169,bruto,1455.98
MIREN - KOSTANJEVICA,Goriška,2017,Skupaj,169,neto,966.9
MIREN - KOSTANJEVICA,Goriška,2018,Skupaj,115,bruto,1513.35
MIREN - KOSTANJEVICA,Goriška,2018,Skupaj,115,neto,996.93
MIREN - KOSTANJEVICA,Goriška,2019,Skupaj,107,bruto,1562.23
MIREN - KOSTANJEVICA,Goriška,2019,Skupaj,107,neto,1020.76
MIREN - KOSTANJEVICA,Goriška,2020,Skupaj,94,bruto,1564.94
MIREN - KOSTANJEVICA,Goriška,2020,Skupaj,94,neto,1036.52
MIRNA,Jugovzhodna Slovenija,2017,OŠ ali manj,29,bruto,1513.5
MIRNA,Jugovzhodna Slovenija,2017,OŠ ali manj,29,neto,1014.7
MIRNA,Jugovzhodna Slovenija,2018,OŠ ali manj,20,bruto,1513.64
MIRNA,Jugovzhodna Slovenija,2018,OŠ ali manj,20,neto,1010.45
MIRNA,Jugovzhodna Slovenija,2019,OŠ ali manj,21,bruto,1526.22
MIRNA,Jugovzhodna Slovenija,2019,OŠ ali manj,21,neto,1016.54
MIRNA,Jugovzhodna Slovenija,2020,OŠ ali manj,22,bruto,1569.63
MIRNA,Jugovzhodna Slovenija,2020,OŠ ali manj,22,neto,1060.04
MIRNA,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,29,bruto,1513.5
MIRNA,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,29,neto,1014.7
MIRNA,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,26,bruto,1513.64
MIRNA,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,26,neto,1010.45
MIRNA,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,18,bruto,1526.22
MIRNA,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,18,neto,1016.54
MIRNA,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,16,bruto,1569.63
MIRNA,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,16,neto,1060.04
MIRNA,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",18,bruto,1513.5
MIRNA,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",18,neto,1014.7
MIRNA,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",17,bruto,1513.64
MIRNA,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",17,neto,1010.45
MIRNA,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",10,bruto,1526.22
MIRNA,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",10,neto,1016.54
MIRNA,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",9,bruto,1569.63
MIRNA,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",9,neto,1060.04
MIRNA,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",12,bruto,1513.5
MIRNA,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",12,neto,1014.7
MIRNA,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",10,bruto,1513.64
MIRNA,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",10,neto,1010.45
MIRNA,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",11,bruto,1526.22
MIRNA,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",11,neto,1016.54
MIRNA,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",6,bruto,1569.63
MIRNA,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",6,neto,1060.04
MIRNA,Jugovzhodna Slovenija,2017,Skupaj,88,bruto,1513.5
MIRNA,Jugovzhodna Slovenija,2017,Skupaj,88,neto,1014.7
MIRNA,Jugovzhodna Slovenija,2018,Skupaj,73,bruto,1513.64
MIRNA,Jugovzhodna Slovenija,2018,Skupaj,73,neto,1010.45
MIRNA,Jugovzhodna Slovenija,2019,Skupaj,60,bruto,1526.22
MIRNA,Jugovzhodna Slovenija,2019,Skupaj,60,neto,1016.54
MIRNA,Jugovzhodna Slovenija,2020,Skupaj,53,bruto,1569.63
MIRNA,Jugovzhodna Slovenija,2020,Skupaj,53,neto,1060.04
MIRNA PEČ,Jugovzhodna Slovenija,2017,OŠ ali manj,24,bruto,1362.88
MIRNA PEČ,Jugovzhodna Slovenija,2017,OŠ ali manj,24,neto,918.04
MIRNA PEČ,Jugovzhodna Slovenija,2018,OŠ ali manj,28,bruto,1380.66
MIRNA PEČ,Jugovzhodna Slovenija,2018,OŠ ali manj,28,neto,924.36
MIRNA PEČ,Jugovzhodna Slovenija,2019,OŠ ali manj,18,bruto,1501.94
MIRNA PEČ,Jugovzhodna Slovenija,2019,OŠ ali manj,18,neto,994.07
MIRNA PEČ,Jugovzhodna Slovenija,2020,OŠ ali manj,22,bruto,1644.26
MIRNA PEČ,Jugovzhodna Slovenija,2020,OŠ ali manj,22,neto,1092.93
MIRNA PEČ,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,23,bruto,1362.88
MIRNA PEČ,Jugovzhodna Slovenija,2017,srednje poklicno izobraževanje,23,neto,918.04
MIRNA PEČ,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,20,bruto,1380.66
MIRNA PEČ,Jugovzhodna Slovenija,2018,srednje poklicno izobraževanje,20,neto,924.36
MIRNA PEČ,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,18,bruto,1501.94
MIRNA PEČ,Jugovzhodna Slovenija,2019,srednje poklicno izobraževanje,18,neto,994.07
MIRNA PEČ,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,21,bruto,1644.26
MIRNA PEČ,Jugovzhodna Slovenija,2020,srednje poklicno izobraževanje,21,neto,1092.93
MIRNA PEČ,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",22,bruto,1362.88
MIRNA PEČ,Jugovzhodna Slovenija,2017,"strokovno, splošno izobraževanje",22,neto,918.04
MIRNA PEČ,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",13,bruto,1380.66
MIRNA PEČ,Jugovzhodna Slovenija,2018,"strokovno, splošno izobraževanje",13,neto,924.36
MIRNA PEČ,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",14,bruto,1501.94
MIRNA PEČ,Jugovzhodna Slovenija,2019,"strokovno, splošno izobraževanje",14,neto,994.07
MIRNA PEČ,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",15,bruto,1644.26
MIRNA PEČ,Jugovzhodna Slovenija,2020,"strokovno, splošno izobraževanje",15,neto,1092.93
MIRNA PEČ,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",8,bruto,1362.88
MIRNA PEČ,Jugovzhodna Slovenija,2017,"izobraževanje prve, druge, tretje stopnje",8,neto,918.04
MIRNA PEČ,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",6,bruto,1380.66
MIRNA PEČ,Jugovzhodna Slovenija,2018,"izobraževanje prve, druge, tretje stopnje",6,neto,924.36
MIRNA PEČ,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",7,bruto,1501.94
MIRNA PEČ,Jugovzhodna Slovenija,2019,"izobraževanje prve, druge, tretje stopnje",7,neto,994.07
MIRNA PEČ,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",12,bruto,1644.26
MIRNA PEČ,Jugovzhodna Slovenija,2020,"izobraževanje prve, druge, tretje stopnje",12,neto,1092.93
MIRNA PEČ,Jugovzhodna Slovenija,2017,Skupaj,77,bruto,1362.88
MIRNA PEČ,Jugovzhodna Slovenija,2017,Skupaj,77,neto,918.04
MIRNA PEČ,Jugovzhodna Slovenija,2018,Skupaj,67,bruto,1380.66
MIRNA PEČ,Jugovzhodna Slovenija,2018,Skupaj,67,neto,924.36
MIRNA PEČ,Jugovzhodna Slovenija,2019,Skupaj,57,bruto,1501.94
MIRNA PEČ,Jugovzhodna Slovenija,2019,Skupaj,57,neto,994.07
MIRNA PEČ,Jugovzhodna Slovenija,2020,Skupaj,70,bruto,1644.26
MIRNA PEČ,Jugovzhodna Slovenija,2020,Skupaj,70,neto,1092.93
MISLINJA,Koroška,2017,OŠ ali manj,31,bruto,1228.55
MISLINJA,Koroška,2017,OŠ ali manj,31,neto,824.86
MISLINJA,Koroška,2018,OŠ ali manj,18,bruto,1256.88
MISLINJA,Koroška,2018,OŠ ali manj,18,neto,842.53
MISLINJA,Koroška,2019,OŠ ali manj,15,bruto,1281
MISLINJA,Koroška,2019,OŠ ali manj,15,neto,861.37
MISLINJA,Koroška,2020,OŠ ali manj,28,bruto,1363.02
MISLINJA,Koroška,2020,OŠ ali manj,28,neto,914.61
MISLINJA,Koroška,2017,srednje poklicno izobraževanje,49,bruto,1228.55
MISLINJA,Koroška,2017,srednje poklicno izobraževanje,49,neto,824.86
MISLINJA,Koroška,2018,srednje poklicno izobraževanje,36,bruto,1256.88
MISLINJA,Koroška,2018,srednje poklicno izobraževanje,36,neto,842.53
MISLINJA,Koroška,2019,srednje poklicno izobraževanje,41,bruto,1281
MISLINJA,Koroška,2019,srednje poklicno izobraževanje,41,neto,861.37
MISLINJA,Koroška,2020,srednje poklicno izobraževanje,48,bruto,1363.02
MISLINJA,Koroška,2020,srednje poklicno izobraževanje,48,neto,914.61
MISLINJA,Koroška,2017,"strokovno, splošno izobraževanje",46,bruto,1228.55
MISLINJA,Koroška,2017,"strokovno, splošno izobraževanje",46,neto,824.86
MISLINJA,Koroška,2018,"strokovno, splošno izobraževanje",30,bruto,1256.88
MISLINJA,Koroška,2018,"strokovno, splošno izobraževanje",30,neto,842.53
MISLINJA,Koroška,2019,"strokovno, splošno izobraževanje",22,bruto,1281
MISLINJA,Koroška,2019,"strokovno, splošno izobraževanje",22,neto,861.37
MISLINJA,Koroška,2020,"strokovno, splošno izobraževanje",32,bruto,1363.02
MISLINJA,Koroška,2020,"strokovno, splošno izobraževanje",32,neto,914.61
MISLINJA,Koroška,2017,"izobraževanje prve, druge, tretje stopnje",37,bruto,1228.55
MISLINJA,Koroška,2017,"izobraževanje prve, druge, tretje stopnje",37,neto,824.86
MISLINJA,Koroška,2018,"izobraževanje prve, druge, tretje stopnje",20,bruto,1256.88
MISLINJA,Koroška,2018,"izobraževanje prve, druge, tretje stopnje",20,neto,842.53
